UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
4519,August 06 2015,DOG,Bull Terrier,10M,M,TRUE,Manhattan,
4520,August 08 2015,DOG,Bull Terrier,10M,M,TRUE,Manhattan,10031
4530,August 09 2015,DOG,Mixed/Other,5,M,TRUE,Manhattan,
4532,August 17 2015,DOG,Beagle,,M,TRUE,Manhattan,10065
4533,August 18 2015,DOG,Boxer,8,M,FALSE,Manhattan,10128
4534,August 15 2015,DOG,"Bull Dog, English",3,M,TRUE,Manhattan,10021
4543,August 16 2015,DOG,Labrador Retriever,8,M,TRUE,Manhattan,10028
4545,August 18 2015,DOG,"Poodle, Miniature",3,M,TRUE,Manhattan,10029
4546,August 17 2015,DOG,Dachshund Smooth Coat,14,M,TRUE,Manhattan,
4547,August 19 2015,DOG,Pit Bull,1,M,FALSE,Manhattan,10029
4548,August 19 2015,DOG,Pit Bull,1,M,FALSE,Manhattan,10029
4554,August 12 2015,DOG,"Poodle, Miniature",13,M,FALSE,Manhattan,10024
4557,August 24 2015,DOG,Miniature Pinscher,8,M,TRUE,Manhattan,10065
4558,August 24 2015,DOG,MALTESE/POODLE,4,M,TRUE,Manhattan,10029
4564,August 25 2015,DOG,Miniature Pinscher,8,M,TRUE,Manhattan,10065
4565,August 26 2015,DOG,CHIHUAHUA/ YORKIE X,3,M,TRUE,Manhattan,10030
4567,June 24 2015,DOG,ITALIAN MASTIFF/AMERICAN PIT BULL,6,M,TRUE,Manhattan,10011
4569,August 26 2015,DOG,Labrador Retriever,5,M,FALSE,Manhattan,
4572,August 21 2015,DOG,Collie Crossbreed,10,M,TRUE,Manhattan,10030
4578,August 30 2015,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Manhattan,10044
4581,August 29 2015,DOG,Mixed/Other,,M,FALSE,Manhattan,
4583,September 01 2015,DOG,American Pit Bull Mix / Pit Bull Mix,5,M,FALSE,Manhattan,10019
4587,August 29 2015,DOG,Labrador Retriever Crossbreed,1,M,FALSE,Manhattan,10024
4588,August 31 2015,DOG,Pomeranian,4,M,FALSE,Manhattan,10029
4590,August 31 2015,DOG,Siberian Husky,7,M,TRUE,Manhattan,10011
4593,August 19 2015,DOG,PIT BULL X,,M,TRUE,Manhattan,10026
4595,August 22 2015,DOG,Lhasa Apso,7,M,FALSE,Manhattan,
4596,August 30 2015,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Manhattan,10044
4597,September 08 2015,DOG,Yorkshire Terrier,1,M,TRUE,Manhattan,
4600,September 04 2015,DOG,Akita,4,M,TRUE,Manhattan,10026
4611,September 10 2015,DOG,POODLE/MALTESE,,M,TRUE,Manhattan,10025
4612,September 10 2015,DOG,AIREDALE TERRIER,2,M,TRUE,Manhattan,10011
4614,September 11 2015,DOG,Chihuahua,10,M,FALSE,Manhattan,
4616,September 12 2015,DOG,Pug,4,M,FALSE,Manhattan,10011
4618,September 12 2015,DOG,Shiba Inu,4,M,TRUE,Manhattan,10025
4619,September 04 2015,DOG,Beagle Crossbreed,1,M,FALSE,Manhattan,
4620,September 13 2015,DOG,Pit Bull,7,M,FALSE,Manhattan,10035
4624,September 14 2015,DOG,PORTUGUESE PODENGO PEQUENO,6,M,TRUE,Manhattan,10010
4626,September 15 2015,DOG,Jack Russ,9,M,FALSE,Manhattan,
4628,September 17 2015,DOG,Mixed/Other,2,M,TRUE,Manhattan,
4631,September 14 2015,DOG,SHIH TZU/ HAVANESE,6,M,TRUE,Manhattan,10023
4634,September 18 2015,DOG,"Poodle, Standard",6,M,TRUE,Manhattan,
4636,September 19 2015,DOG,Shiba Inu,11,M,FALSE,Manhattan,
4638,September 19 2015,DOG,Portuguese Water Dog,3,M,TRUE,Manhattan,10023
4642,September 18 2015,DOG,SHIH TZU MIX,5,M,FALSE,Manhattan,10029
4645,September 25 2015,DOG,Golden Retriever,2,M,FALSE,Manhattan,
4646,September 28 2015,DOG,RHODESIAN RIDGE BACK X,3,M,TRUE,Manhattan,
4647,August 26 2015,DOG,Golden Retriever,9,M,TRUE,Manhattan,
4650,September 26 2015,DOG,Clumber Spaniel,9,M,TRUE,Manhattan,
4651,September 25 2015,DOG,POODLE MIX,1,M,TRUE,Manhattan,
4661,October 02 2015,DOG,Jack Russ,4,M,TRUE,Manhattan,10025
4665,October 03 2015,DOG,Cane Corso,3.5,M,FALSE,Manhattan,10013
4670,October 06 2015,DOG,Pekingese,5,M,TRUE,Manhattan,
4678,October 09 2015,DOG,Jack Russ,,M,TRUE,Manhattan,10010
4679,October 10 2015,DOG,Australian Shepherd,8,M,TRUE,Manhattan,
4684,October 13 2015,DOG,Mixed/Other,,M,FALSE,Manhattan,10065
4688,October 14 2015,DOG,TERRIER MIX,4,M,TRUE,Manhattan,10029
4690,September 05 2015,DOG,HOUND,,M,FALSE,Manhattan,10031
4698,October 19 2015,DOG,Siberian Husky,9,M,TRUE,Manhattan,10065
4700,October 17 2015,DOG,Labrador Retriever Crossbreed,9M,M,TRUE,Manhattan,10024
4703,October 19 2015,DOG,West High White Terrier,1,M,FALSE,Manhattan,
4704,October 21 2015,DOG,Maltese,1,M,TRUE,Manhattan,10028
4705,October 22 2015,DOG,Pit Bull,2,M,TRUE,Manhattan,10035
4706,October 19 2015,DOG,German Shepherd,1.3,M,FALSE,Manhattan,10016
4707,October 23 2015,DOG,Jack Russ,2,M,FALSE,Manhattan,10035
4708,October 25 2015,DOG,Pit Bull,1,M,TRUE,Manhattan,
4715,October 28 2015,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Manhattan,10029
4716,October 28 2015,DOG,NOVA SCOTIA DUCK TOLLIER,6,M,TRUE,Manhattan,10024
4718,October 24 2015,DOG,American Pit Bull Terrier/Pit Bull,1,M,FALSE,Manhattan,10029
4721,November 05 2015,DOG,Shih Tzu,5,M,TRUE,Manhattan,10128
4723,October 30 2015,DOG,SHIH TZU/ PUG,4,M,TRUE,Manhattan,
4726,October 31 2015,DOG,Pit Bull,1,M,TRUE,Manhattan,10012
4730,November 05 2015,DOG,Havanese,6,M,TRUE,Manhattan,10013
4731,November 06 2015,DOG,Mixed/Other,3,M,TRUE,Manhattan,10025
4732,November 06 2015,DOG,"Shar-Pei, Chinese",5,M,FALSE,Manhattan,10031
4734,November 07 2015,DOG,GOLDEN DOODLE,4,M,TRUE,Manhattan,
4735,November 06 2015,DOG,Lhasa Apso,7,M,FALSE,Manhattan,
4739,November 09 2015,DOG,English Springer Spaniel,5,M,FALSE,Manhattan,
4741,November 10 2015,DOG,CHINESE CRESTED HAIRLESS,6,M,FALSE,Manhattan,
4743,October 31 2015,DOG,Chihuahua,6,M,FALSE,Manhattan,10038
4744,November 10 2015,DOG,Pit Bull,13,M,FALSE,Manhattan,10065
4750,November 13 2015,DOG,Pit Bull,3,M,TRUE,Manhattan,10128
4751,November 13 2015,DOG,Pit Bull,3,M,TRUE,Manhattan,10128
4756,November 11 2015,DOG,German Shepherd,5,M,TRUE,Manhattan,10032
4757,November 12 2015,DOG,FELKY TERRIER,4,M,FALSE,Manhattan,10002
4760,November 14 2015,DOG,SHEPHERD/HUSKY MIX,6,M,FALSE,Manhattan,10027
4761,October 27 2015,DOG,Pit Bull,,M,FALSE,Manhattan,10011
4764,November 15 2015,DOG,"Schnauzer, Miniature",5,M,TRUE,Manhattan,10280
4765,November 16 2015,DOG,,1,M,TRUE,Manhattan,10026
4766,November 19 2015,DOG,Bull dog,7,M,TRUE,Manhattan,10036
4768,November 01 2015,DOG,German Shepherd,9,M,TRUE,Manhattan,10016
4769,November 22 2015,DOG,Chihuahua Crossbreed,5,M,FALSE,Manhattan,10032
4772,November 20 2015,DOG,CATTLE DOG MIX,5,M,TRUE,Manhattan,
4773,November 17 2015,DOG,Weimaraner,7,M,TRUE,Manhattan,
4774,November 25 2015,DOG,WELSH SPRINGER SPANIEL,7,M,TRUE,Manhattan,10065
4779,November 24 2015,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,TRUE,Manhattan,10029
4780,November 24 2015,DOG,Dachshund Smooth Coat,8,M,TRUE,Manhattan,10065
4781,November 27 2015,DOG,Labrador Retriever,1,M,TRUE,Manhattan,10016
4782,November 27 2015,DOG,AMERICAN BULLDOG,6,M,FALSE,Manhattan,10029
4783,November 24 2015,DOG,Pit Bull,8,M,TRUE,Manhattan,
4791,December 01 2015,DOG,HOUND MIX,4M,M,TRUE,Manhattan,10016
4793,November 28 2015,DOG,Maltese,6M,M,FALSE,Manhattan,10038
4795,December 02 2015,DOG,Mixed/Other,16,M,FALSE,Manhattan,10065
4798,November 29 2015,DOG,Cocker Spaniel,2,M,FALSE,Manhattan,
4799,December 01 2015,DOG,Weimaraner,8M,M,TRUE,Manhattan,10016
4808,December 07 2015,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Manhattan,10030
4809,December 05 2015,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,FALSE,Manhattan,10029
4810,December 04 2015,DOG,"Poodle, Miniature",3,M,TRUE,Manhattan,
4812,December 04 2015,DOG,JACK RUSSELL TERRIER MIX,2,M,FALSE,Manhattan,
4815,December 10 2015,DOG,Havanese,11,M,TRUE,Manhattan,
4821,December 11 2015,DOG,American Pit Bull Mix / Pit Bull Mix,5,M,TRUE,Manhattan,10044
4823,December 11 2015,DOG,GERMAN SHEPHERD/HUSKY MIX,4,M,TRUE,Manhattan,10033
4825,December 13 2015,DOG,Labrador Retriever Crossbreed,1,M,TRUE,Manhattan,10033
4828,December 15 2015,DOG,Doberman Pinscher,6,M,TRUE,Manhattan,10023
4832,December 16 2015,DOG,"Bull Dog, French",1,M,TRUE,Manhattan,10025
4833,December 14 2015,DOG,Yorkshire Terrier,2,M,TRUE,Manhattan,10009
4837,December 21 2015,DOG,PIT BULL TERRIER,7,M,FALSE,Manhattan,10021
4839,December 18 2015,DOG,"Shar-Pei, Chinese",11,M,TRUE,Manhattan,
4840,December 19 2015,DOG,BLUE TICK HOUND,6,M,TRUE,Manhattan,10025
4846,December 25 2015,DOG,"Schnauzer, Miniature",,M,FALSE,Manhattan,10027
4847,December 27 2015,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Manhattan,10040
4848,December 26 2015,DOG,Dachshund Smooth Coat Miniature,3,M,FALSE,Manhattan,
4851,December 29 2015,DOG,LABRADOR RETRIEVER/PIT BULL,8M,M,FALSE,Manhattan,
4854,December 27 2015,DOG,"Welsh Corgi, Cardigan",5,M,TRUE,Manhattan,10003
4858,December 30 2015,DOG,Belgian Malinois,4,M,TRUE,Manhattan,10003
4860,December 25 2015,DOG,Boston Terrier,12,M,TRUE,Manhattan,
4861,January 04 2016,DOG,"Poodle, Toy",5,M,TRUE,Manhattan,10065
4867,January 03 2016,DOG,BEAGLE - X,3,M,TRUE,Manhattan,10021
4868,January 04 2016,DOG,GLEN OF IMAAL TERRIER,5,M,TRUE,Manhattan,10011
4872,January 03 2016,DOG,Pekingese,2,M,FALSE,Manhattan,10044
4873,January 05 2016,DOG,TERRIER X,6,M,TRUE,Manhattan,10038
4877,January 02 2016,DOG,SHIH TZU/ MALTESE,5,M,FALSE,Manhattan,10029
4879,December 29 2015,DOG,German Shepherd,5,M,FALSE,Manhattan,
4881,January 11 2016,DOG,Chihuahua,2,M,FALSE,Manhattan,10065
4883,January 14 2016,DOG,HAVANESE/ SHIH TZU,2,M,TRUE,Manhattan,10024
4885,January 15 2016,DOG,Chihuahua,6,M,TRUE,Manhattan,
4891,January 16 2016,DOG,American Pit Bull Terrier/Pit Bull,3,M,TRUE,Manhattan,10016
4894,January 20 2016,DOG,BASENJI,2,M,TRUE,Manhattan,10011
4896,January 21 2016,DOG,Shih Tzu,5,M,FALSE,Manhattan,10028
4900,January 24 2016,DOG,WESTIE/POODLE,5,M,TRUE,Manhattan,10025
4901,January 23 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE,Manhattan,10030
4903,January 20 2016,DOG,PUGGLE,9,M,TRUE,Manhattan,10019
4907,January 26 2016,DOG,HOUND X,,M,TRUE,Manhattan,10029
4908,January 24 2016,DOG,Chihuahua,16,M,TRUE,Manhattan,10029
4910,January 31 2016,DOG,VIZSLA/LAB/PIT,4,M,TRUE,Manhattan,10028
4913,January 08 2016,DOG,Bull dog,6,M,TRUE,Manhattan,10019
4914,January 29 2016,DOG,Jack Russ,8,M,TRUE,Manhattan,
4915,January 31 2016,DOG,Lhasa Apso,6,M,TRUE,Manhattan,10025
4916,January 31 2016,DOG,Yorkshire Terrier,5,M,TRUE,Manhattan,10029
4919,February 01 2016,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE,Manhattan,10026
4920,January 30 2016,DOG,Shih Tzu,,M,FALSE,Manhattan,10033
4924,February 03 2016,DOG,AUSTRALIAN CATTLE DOG,7,M,TRUE,Manhattan,10035
4925,February 05 2016,DOG,Pit Bull,3,M,TRUE,Manhattan,10025
4927,February 08 2016,DOG,Labrador Retriever Crossbreed,10,M,TRUE,Manhattan,10128
4929,February 07 2016,DOG,COLLIE,3,M,TRUE,Manhattan,10024
4931,February 08 2016,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,TRUE,Manhattan,10029
4934,February 09 2016,DOG,Shih Tzu,2,M,FALSE,Manhattan,10037
4936,February 11 2016,DOG,Chow Chow,14,M,FALSE,Manhattan,10128
4940,February 14 2016,DOG,American Pit Bull Terrier/Pit Bull,6,M,FALSE,Manhattan,10029
4943,February 13 2016,DOG,Rottweiler,3M,M,FALSE,Manhattan,10019
4945,February 10 2016,DOG,Shih Tzu,13,M,TRUE,Manhattan,10065
4947,February 12 2016,DOG,Jack Russ,3,M,FALSE,Manhattan,10029
4949,February 18 2016,DOG,WEST HIGHLAND TERR,4,M,TRUE,Manhattan,10023
4950,February 18 2016,DOG,Chihuahua,5,M,FALSE,Manhattan,10031
4951,February 17 2016,DOG,Dachshund Smooth Coat,10,M,TRUE,Manhattan,10033
4952,February 18 2016,DOG,Pit Bull,2,M,TRUE,Manhattan,
4953,February 20 2016,DOG,Bichon Frise,10,M,TRUE,Manhattan,10002
4955,February 19 2016,DOG,CHIHUAHUA/TERRIER,3,M,TRUE,Manhattan,10023
4956,February 19 2016,DOG,Bull dog,2,M,TRUE,Manhattan,10011
4961,February 19 2016,DOG,YORKIE POO,7,M,TRUE,Manhattan,10065
4962,February 25 2016,DOG,Bull dog,2,M,TRUE,Manhattan,10021
4964,February 24 2016,DOG,Labrador Retriever,2,M,TRUE,Manhattan,10075
4970,February 28 2016,DOG,AUSTRALIAN CATTLE DOG,6,M,TRUE,Manhattan,10010
4978,March 02 2016,DOG,Labrador Retriever,5,M,TRUE,Manhattan,10010
4982,February 25 2016,DOG,PATTERDALE TERRIER,3,M,FALSE,Manhattan,10024
4988,February 16 2016,DOG,AUSTRALIAN CATTLE DOG MIX,9,M,TRUE,Manhattan,10028
4989,March 15 2016,DOG,Shih Tzu,7,M,FALSE,Manhattan,10032
4995,March 13 2016,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Manhattan,10029
4996,March 15 2016,DOG,Australian Shepherd,2,M,FALSE,Manhattan,
5002,March 19 2016,DOG,Cocker Spaniel,10,M,TRUE,Manhattan,10009
5003,March 19 2016,DOG,SCHNOODLE,6,M,TRUE,Manhattan,10022
5007,March 17 2016,DOG,American Staffordshire Terrier,4,M,TRUE,Manhattan,10030
5008,March 22 2016,DOG,Maltese,1,M,TRUE,Manhattan,10002
5012,March 26 2016,DOG,Jack Russ,15,M,TRUE,Manhattan,10028
5015,March 26 2016,DOG,Pit Bull,5M,M,FALSE,Manhattan,10027
5017,March 25 2016,DOG,Bull dog,5,M,FALSE,Manhattan,10027
5023,March 29 2016,DOG,TERRIER MIX,8M,M,TRUE,Manhattan,10016
5027,April 02 2016,DOG,MALTIPOO,4,M,FALSE,Manhattan,10027
5028,April 05 2016,DOG,WEST HIGHLAND TERRIER/ YORKSHIRE TERRIER,1,M,FALSE,Manhattan,
5031,April 03 2016,DOG,Maltese,6,M,FALSE,Manhattan,
5035,April 05 2016,DOG,Mixed/Other,3.5,M,TRUE,Manhattan,
5036,April 08 2016,DOG,American Pit Bull Mix / Pit Bull Mix,5,M,TRUE,Manhattan,10002
5037,April 08 2016,DOG,Maltese,3,M,TRUE,Manhattan,10032
5038,April 07 2016,DOG,Pit Bull,4,M,TRUE,Manhattan,10029
5041,April 08 2016,DOG,POMSKI,2,M,FALSE,Manhattan,10034
5045,April 12 2016,DOG,Maltese,3,M,TRUE,Manhattan,10021
5046,April 09 2016,DOG,Rottweiler,2,M,FALSE,Manhattan,10029
5047,April 09 2016,DOG,Dachshund Smooth Coat,4M,M,TRUE,Manhattan,10016
5049,April 13 2016,DOG,German Shepherd,,M,FALSE,Manhattan,10027
5051,April 16 2016,DOG,American Staffordshire Terrier,1,M,FALSE,Manhattan,10029
5053,April 15 2016,DOG,Labrador Retriever,4M,M,TRUE,Manhattan,10016
5056,April 15 2016,DOG,Pomeranian,8,M,FALSE,Manhattan,10033
5059,April 19 2016,DOG,AUSTRALIAN CATTLE DOG,7,M,FALSE,Manhattan,10009
5062,April 19 2016,DOG,Pit Bull,,M,TRUE,Manhattan,10034
5071,April 23 2016,DOG,German Shepherd,3,M,TRUE,Manhattan,
5075,April 25 2016,DOG,BEAGLE/HUSKY,4 YRS,M,TRUE,Manhattan,10028
5076,April 27 2016,DOG,Maltese,11,M,TRUE,Manhattan,10065
5079,April 25 2016,DOG,TERRIER,4,M,TRUE,Manhattan,10011
5085,April 26 2016,DOG,"Dachshund, Long Haired",5,M,FALSE,Manhattan,10032
5088,April 25 2016,DOG,German Shepherd Crossbreed,4,M,FALSE,Manhattan,10029
5097,May 04 2016,DOG,"Poodle, Standard",11,M,FALSE,Manhattan,
5098,May 05 2016,DOG,IRISH WOLFHOUND/GERMAN SHEPHERD,8,M,FALSE,Manhattan,10034
5100,May 08 2016,DOG,Maltese,8,M,FALSE,Manhattan,10040
5101,April 30 2016,DOG,MASTIFF MIX,4,M,FALSE,Manhattan,10023
5103,May 09 2016,DOG,Havanese,5,M,TRUE,Manhattan,10017
5110,May 05 2016,DOG,LAB. RET./HOUND MIX,6,M,TRUE,Manhattan,
5111,May 08 2016,DOG,COLLIE MIX,1 1/2 YRS,M,TRUE,Manhattan,
5112,May 08 2016,DOG,American Pit Bull Terrier/Pit Bull,2,M,FALSE,Manhattan,10029
5116,May 14 2016,DOG,Chihuahua,6,M,TRUE,Manhattan,10019
5117,May 15 2016,DOG,American Pit Bull Mix / Pit Bull Mix,4 YRS,M,TRUE,Manhattan,10027
5118,May 12 2016,DOG,MASTIFF,2 YRS,M,TRUE,Manhattan,
5124,May 20 2016,DOG,SHIH TZU MIX,2,M,FALSE,Manhattan,10032
5125,May 23 2016,DOG,GOLDEN POODLE,5,M,TRUE,Manhattan,
5126,May 24 2016,DOG,Cotton De Tulear,5,M,TRUE,Manhattan,10009
5129,May 20 2016,DOG,"Poodle, Miniature",1,M,TRUE,Manhattan,10032
5130,May 23 2016,DOG,MIKI,7,M,TRUE,Manhattan,10128
5137,May 11 2016,DOG,Chihuahua Crossbreed,2,M,TRUE,Manhattan,10025
5142,May 30 2016,DOG,MALTESE POODLE MIX,4,M,TRUE,Manhattan,10002
5148,May 25 2016,DOG,Shih Tzu,10,M,FALSE,Manhattan,10029
5154,June 04 2016,DOG,Shih Tzu,3,M,TRUE,Manhattan,10039
5158,June 14 2016,DOG,Yorkshire Terrier,12,M,TRUE,Manhattan,10065
5159,June 09 2016,DOG,Chihuahua,1,M,FALSE,Manhattan,10035
5160,June 10 2016,DOG,Dachshund Smooth Coat,1,M,TRUE,Manhattan,
5164,June 14 2016,DOG,Pit Bull,1,M,TRUE,Manhattan,10035
5165,June 14 2016,DOG,AMERICAN BULLY MIX,5,M,TRUE,Manhattan,10069
5168,June 05 2016,DOG,GERMAN SHEPARD MIX,3M,M,TRUE,Manhattan,10016
5170,June 17 2016,DOG,PIT BULL,2018-04-06 0:00:00,M,TRUE,Manhattan,10028
5173,June 18 2016,DOG,BORDER COLLIE/ POODLE,6,M,TRUE,Manhattan,10028
5174,June 16 2016,DOG,Miniature Pinscher,10,M,TRUE,Manhattan,
5175,June 19 2016,DOG,Golden Retriever,6,M,TRUE,Manhattan,
5176,June 21 2016,DOG,Pit Bull,,M,FALSE,Manhattan,10031
5177,June 20 2016,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE,Manhattan,10029
5179,June 20 2016,DOG,Border Terrier,1,M,TRUE,Manhattan,10027
5184,June 18 2016,DOG,Beagle,8,M,TRUE,Manhattan,10024
5185,June 18 2016,DOG,Beagle,8,M,TRUE,Manhattan,10024
5189,June 23 2016,DOG,Mixed/Other,5,M,TRUE,Manhattan,10003
5190,June 22 2016,DOG,Pit Bull,2,M,FALSE,Manhattan,
5191,June 22 2016,DOG,,1,M,FALSE,Manhattan,
5198,July 01 2016,DOG,American Pit Bull Terrier/Pit Bull,6,M,FALSE,Manhattan,10035
5199,July 01 2016,DOG,American Pit Bull Terrier/Pit Bull,6,M,FALSE,Manhattan,
5200,July 01 2016,DOG,American Pit Bull Terrier/Pit Bull,6,M,FALSE,Manhattan,
5201,July 01 2016,DOG,American Pit Bull Terrier/Pit Bull,6,M,FALSE,Manhattan,10029
5203,July 04 2016,DOG,Pit Bull,6,M,TRUE,Manhattan,10016
5205,June 26 2016,DOG,Mixed/Other,4,M,TRUE,Manhattan,10031
5207,July 02 2016,DOG,West High White Terrier,5,M,TRUE,Manhattan,
5209,July 09 2016,DOG,Labrador Retriever,10,M,FALSE,Manhattan,10065
5210,June 12 2016,DOG,POMSKI,1,M,TRUE,Manhattan,10016
5215,July 09 2016,DOG,Maltese,4,M,TRUE,Manhattan,10128
5217,July 14 2016,DOG,"Dachshund, Wirehaired, Miniature",1,M,TRUE,Manhattan,10024
5219,July 14 2016,DOG,Shih Tzu,3,M,FALSE,Manhattan,10031
5221,July 13 2016,DOG,Chihuahua,3,M,TRUE,Manhattan,10023
5227,July 20 2016,DOG,Mixed/Other,2,M,TRUE,Manhattan,
5231,July 22 2016,DOG,"Poodle, Standard",4,M,TRUE,Manhattan,10128
5232,July 27 2016,DOG,Chihuahua Crossbreed,4,M,FALSE,Manhattan,10075
5233,July 23 2016,DOG,PIT BULL MIX,7,M,TRUE,Manhattan,10025
5235,July 21 2016,DOG,SHIH TZU/ YORKIE,6,M,FALSE,Manhattan,10029
5238,July 27 2016,DOG,Doberman Pinscher,8,M,FALSE,Manhattan,
5242,July 30 2016,DOG,Vizsla,5,M,TRUE,Manhattan,10021
5245,August 01 2016,DOG,Havanese,2,M,TRUE,Manhattan,10001
5248,August 04 2016,DOG,LABRADOR MIX,4,M,TRUE,Manhattan,10003
5251,August 03 2016,DOG,Pit Bull,2,M,TRUE,Manhattan,10025
5252,July 30 2016,DOG,American Pit Bull Mix / Pit Bull Mix,6M,M,FALSE,Manhattan,10029
5255,August 05 2016,DOG,"Bull Dog, English",7,M,TRUE,Manhattan,10065
5256,August 05 2016,DOG,Mixed/Other,6,M,TRUE,Manhattan,10065
5257,August 04 2016,DOG,SHIH TZU MIX,3,M,TRUE,Manhattan,10023
5259,August 02 2016,DOG,"Bull Dog, French",9,M,FALSE,Manhattan,10024
5266,August 04 2016,DOG,PIT BULL MIX,7,M,TRUE,Manhattan,10011
5267,August 08 2016,DOG,"Bull Dog, English",4,M,TRUE,Manhattan,10024
5268,August 09 2016,DOG,Shih Tzu,2,M,FALSE,Manhattan,10033
5273,August 08 2016,DOG,"Bull Dog, French",6,M,TRUE,Manhattan,10013
5274,August 07 2016,DOG,Labrador Retriever,3M,M,FALSE,Manhattan,10001
5275,August 08 2016,DOG,Jack Russ,11,M,TRUE,Manhattan,10037
5282,August 10 2016,DOG,Shih Tzu,10,M,TRUE,Manhattan,10025
5288,August 15 2016,DOG,Bull dog,5M,M,FALSE,Manhattan,10030
5289,August 12 2016,DOG,Pit Bull,0.2,M,FALSE,Manhattan,10029
5291,August 15 2016,DOG,Siberian Husky,8M,M,FALSE,Manhattan,10029
5293,August 16 2016,DOG,Silky Terrier,3,M,TRUE,Manhattan,10128
5295,August 13 2016,DOG,Pit Bull,6,M,FALSE,Manhattan,10031
5300,August 11 2016,DOG,TERRIER MIX,3,M,TRUE,Manhattan,10011
5305,August 24 2016,DOG,DOBERMAN DOODLE,2,M,TRUE,Manhattan,10024
5307,August 28 2016,DOG,German Shepherd,8,M,TRUE,Manhattan,10128
5308,August 24 2016,DOG,"Bull Dog, English",6,M,TRUE,Manhattan,10003
5311,August 27 2016,DOG,Pit Bull,10,M,TRUE,Manhattan,10016
5316,September 05 2016,DOG,Maltese,1,M,TRUE,Manhattan,10028
5317,August 25 2016,DOG,Rottweiler,5,M,FALSE,Manhattan,10030
5319,August 31 2016,DOG,"Poodle, Standard",5,M,TRUE,Manhattan,10029
5320,September 02 2016,DOG,Belgian Malinois,6,M,TRUE,Manhattan,10003
5322,September 06 2016,DOG,Boston Terrier,1,M,TRUE,Manhattan,10003
5326,September 03 2016,DOG,FEIST,1,M,TRUE,Manhattan,10034
5327,August 18 2016,DOG,MORKIE,9,M,TRUE,Manhattan,10065
5328,August 21 2016,DOG,MORKIE,9,M,TRUE,Manhattan,10065
5334,September 10 2016,DOG,Pit Bull,3,M,FALSE,Manhattan,10039
5337,September 11 2016,DOG,Maltese,6,M,FALSE,Manhattan,10038
5343,September 13 2016,DOG,Golden Retriever,3,M,TRUE,Manhattan,10025
5346,September 13 2016,DOG,Pit Bull,3,M,FALSE,Manhattan,
5348,September 05 2016,DOG,Beagle Crossbreed,2,M,TRUE,Manhattan,10013
5351,September 18 2016,DOG,PIT BULL X/ PUG,3,M,FALSE,Manhattan,10026
5352,September 14 2016,DOG,German Shepherd,7,M,TRUE,Manhattan,10013
5354,September 18 2016,DOG,YORKSHIRE TERRIER MIX,6,M,TRUE,Manhattan,10011
5356,September 22 2016,DOG,NOVA SCOTIA DUCK TOLLING RETRIEVER,4,M,TRUE,Manhattan,10013
5357,September 17 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE,Manhattan,10009
5360,September 25 2016,DOG,RAT TERRIER,2,M,TRUE,Manhattan,
5364,September 26 2016,DOG,SHEPHERD MIX,4,M,TRUE,Manhattan,10002
5367,September 28 2016,DOG,"Collie, Border",5,M,TRUE,Manhattan,10024
5368,September 25 2016,DOG,ROTTWEILER MIX,2,M,TRUE,Manhattan,10022
5374,October 01 2016,DOG,DACHSCHUND/ JACK RUSSELL TERRIER MIX,3,M,FALSE,Manhattan,10029
5376,September 30 2016,DOG,"Collie, Border",14,M,TRUE,Manhattan,10280
5379,September 14 2016,DOG,Pit Bull,2,M,FALSE,Manhattan,10028
5380,October 04 2016,DOG,Yorkshire Terrier,8,M,TRUE,Manhattan,10026
5382,October 06 2016,DOG,Pit Bull,2,M,FALSE,Manhattan,10033
5385,October 11 2016,DOG,Bichon Frise,2,M,TRUE,Manhattan,10023
5386,October 10 2016,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Manhattan,10002
5396,October 12 2016,DOG,"Shar-Pei, Chinese",2,M,TRUE,Manhattan,10016
5402,October 16 2016,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,TRUE,Manhattan,10025
5403,October 19 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,TRUE,Manhattan,10029
5405,October 18 2016,DOG,Pit Bull,2018-04-05 0:00:00,M,TRUE,Manhattan,
5407,October 17 2016,DOG,WHITE POINT GRIFFON,5,M,TRUE,Manhattan,10029
5408,October 20 2016,DOG,Havanese,6,M,TRUE,Manhattan,10022
5410,October 23 2016,DOG,MINI GOLDEN DODDLE,7,M,TRUE,Manhattan,10025
